,plot_id,loc_name,long_in_degrees,lat_in_degrees,start_date,end_date,duration_in_days,duration_in_years,measurement_freq_in_mins,depth_in_m,temp_degC_percentage_missing_values,no_of_data,net_no_of_data,climate_classification,time_id,q_diurnal_a_mean,q_diurnal_gm_mean,q_diurnal_median,q_diurnal_ninetieth_perc,s_diurnal_a_mean,s_diurnal_gm_mean,s_diurnal_median,s_diurnal_ninetieth_perc,daily_a_mean,daily_gm_mean,daily_median,daily_ninetieth_perc,weekly_a_mean,weekly_gm_mean,weekly_median,weekly_ninetieth_perc,biweekly_a_mean,biweekly_gm_mean,biweekly_median,biweekly_ninetieth_perc,monthly_a_mean,monthly_gm_mean,monthly_median,monthly_ninetieth_perc
877,301,Australia,145.9963,-16.9233,24/10/2004 14:30,21/07/2019 13:50,1762.958333,13.808,30,3,20.39560692,556512,443008,Tropical,301 - (c) - year_7,0.309288547,0.259795199,0.2699,0.5299,0.465578771,0.422263986,0.42985,0.7,0.678988333,0.624919858,0.6199,1.0399,1.507294231,1.420021189,1.4299,2.17834,2.060369231,1.972359078,2.16955,2.73945,2.864341667,2.727656229,2.6595,4.5837
878,301,Australia,145.9963,-16.9233,24/10/2004 14:30,21/07/2019 13:50,1762.958333,13.808,30,3,20.39560692,556512,443008,Tropical,301 - (c) - year_8,0.280097374,0.23998655,0.2403,0.4605,0.427685773,0.391308543,0.4004,0.6206,0.616238736,0.574705609,0.5706,0.9209,1.315255769,1.239027776,1.14525,2.00891,1.754192308,1.673618077,1.60055,2.59255,2.394883333,2.278924763,2.5366,3.0499
879,301,Australia,145.9963,-16.9233,24/10/2004 14:30,21/07/2019 13:50,1762.958333,13.808,30,3,20.39560692,556512,443008,Tropical,301 - (c) - year_9,0.332648982,0.274398571,0.2798,0.57974,0.503154073,0.445736252,0.4496,0.79836,0.730976816,0.66192716,0.65965,1.1427,1.589776923,1.46793341,1.35935,2.45881,2.068961538,1.958555182,1.8791,3.17215,2.702525,2.620647024,2.7326,3.5901
880,304,Australia,146.0904,-17.227,21/08/2009 14:15,19/07/2020 0:00,3984.405648,10.916,10,3,31.10004566,573758,395319,Tropical,304 - (b) - year_1,0.268247982,0.213898242,0.2195,0.5288,0.426357544,0.373252225,0.3791,0.7384,0.610575524,0.548696052,0.56375,1.0277,1.329504878,1.286815619,1.3071,1.6963,1.686280952,1.636422464,1.5965,2.255,2.36578,2.316958638,2.29995,2.87767
881,304,Australia,146.0904,-17.227,21/08/2009 14:15,19/07/2020 0:00,3984.405648,10.916,10,3,31.10004566,573758,395319,Tropical,304 - (b) - year_10,0.254652125,0.196313287,0.2,0.4899,0.410983711,0.342090929,0.34,0.73995,0.580061127,0.504850535,0.49,0.9799,1.407715686,1.281374098,1.2299,2.4798,1.913,1.789608782,1.6998,3.06564,2.727872727,2.621407626,2.7897,3.7596
882,304,Australia,146.0904,-17.227,21/08/2009 14:15,19/07/2020 0:00,3984.405648,10.916,10,3,31.10004566,573758,395319,Tropical,304 - (b) - year_11,0.284181658,0.221956999,0.2302,0.5705,0.474244621,0.406134931,0.4204,0.8407,0.630321053,0.569797324,0.5605,1.02686,1.415341463,1.334565432,1.4212,1.8816,1.797219048,1.705485899,1.7114,2.6322,2.363681818,2.129855701,2.352,3.2327
883,304,Australia,146.0904,-17.227,21/08/2009 14:15,19/07/2020 0:00,3984.405648,10.916,10,3,31.10004566,573758,395319,Tropical,304 - (b) - year_3,0.234821667,0.184551886,0.197,0.4433,0.390451333,0.333244121,0.3398,0.69147,0.537152,0.475228879,0.4925,0.9338,1.292118182,1.218111488,1.1721,1.6942,1.526716667,1.405229777,1.7237,1.9109,1.8567,1.854339217,1.8567,1.93158
884,304,Australia,146.0904,-17.227,21/08/2009 14:15,19/07/2020 0:00,3984.405648,10.916,10,3,31.10004566,573758,395319,Tropical,304 - (b) - year_4,0.24802706,0.200637677,0.2068,0.47325,0.400101236,0.350915089,0.3546,0.6895,0.556982192,0.507447853,0.5023,0.91802,1.272055769,1.228438125,1.2214,1.72966,1.762361538,1.692819887,1.6351,2.428,2.510091667,2.428644787,2.43295,3.41889
885,304,Australia,146.0904,-17.227,21/08/2009 14:15,19/07/2020 0:00,3984.405648,10.916,10,3,31.10004566,573758,395319,Tropical,304 - (b) - year_5,0.26339878,0.207491452,0.2116,0.5139,0.422306402,0.357899654,0.3628,0.7659,0.591178116,0.525678881,0.5241,1.0179,1.3317125,1.275228639,1.3101,1.76458,1.796758333,1.744630913,1.7787,2.26645,2.625658333,2.547316899,2.5698,3.48888
886,304,Australia,146.0904,-17.227,21/08/2009 14:15,19/07/2020 0:00,3984.405648,10.916,10,3,31.10004566,573758,395319,Tropical,304 - (b) - year_6,0.262367647,0.216278095,0.22515,0.5063,0.440267647,0.395112837,0.47025,0.69044,0.591541176,0.554925257,0.5003,0.8885,1.06565,1.060459532,1.06565,1.14969,1.621,1.621,1.621,1.621,NA,NA,NA,NA
887,304,Australia,146.0904,-17.227,21/08/2009 14:15,19/07/2020 0:00,3984.405648,10.916,10,3,31.10004566,573758,395319,Tropical,304 - (b) - year_7,0.261084211,0.208302264,0.2103,0.5003,0.41270097,0.356085902,0.3504,0.7297,0.576877473,0.511665548,0.50045,0.9709,1.295473077,1.222420858,1.2008,1.86616,1.726865385,1.65837677,1.6716,2.26175,2.329666667,2.261146125,2.01195,3.22297
888,304,Australia,146.0904,-17.227,21/08/2009 14:15,19/07/2020 0:00,3984.405648,10.916,10,3,31.10004566,573758,395319,Tropical,304 - (b) - year_8,0.257852793,0.206170087,0.2002,0.50035,0.417468017,0.360676106,0.35985,0.71055,0.5728225,0.514404569,0.4904,0.98481,1.276286538,1.21034951,1.231,1.86349,1.707373077,1.636599126,1.71635,2.21055,2.453366667,2.354922351,2.472,3.21609
889,304,Australia,146.0904,-17.227,21/08/2009 14:15,19/07/2020 0:00,3984.405648,10.916,10,3,31.10004566,573758,395319,Tropical,304 - (b) - year_9,0.241255663,0.192827968,0.19995,0.4604,0.383875829,0.331908075,0.3403,0.6697,0.538787363,0.481699004,0.4952,0.88047,1.219725,1.160752583,1.1905,1.73459,1.644203846,1.600453513,1.5606,2.2456,2.408516667,2.335817417,2.2506,3.42584
890,305,Australia,153.211,-30.1309,14/02/2002 13:00,17/03/2011 0:00,3317.458333,9.089,30,8.5,11.81996873,159239,140417,Subtropical,305 - year_1,0.407821918,0.332923493,0.32,0.831,0.621287671,0.486387344,0.49,1.32,0.950821918,0.786837869,0.7,1.918,2.277692308,2.041120864,1.935,3.607,2.953461538,2.682599574,2.605,4.335,3.64,3.426265372,3.56,4.888
891,305,Australia,153.211,-30.1309,14/02/2002 13:00,17/03/2011 0:00,3317.458333,9.089,30,8.5,11.81996873,159239,140417,Subtropical,305 - year_10,0.583935115,0.375072131,0.3553,1.4407,0.972134848,0.649699262,0.6217,2.19065,1.350482857,0.972889806,0.8881,3.00382,3.54585,2.9499878,3.0788,6.1674,4.953675,4.548460199,5.12145,6.91341,7.22325,7.18822658,7.22325,7.79161
892,305,Australia,153.211,-30.1309,14/02/2002 13:00,17/03/2011 0:00,3317.458333,9.089,30,8.5,11.81996873,159239,140417,Subtropical,305 - year_2,0.417644628,0.328167656,0.32,0.84,0.631639118,0.460072782,0.35,1.35,0.957726027,0.739647574,0.65,2.026,2.333653846,1.960245036,1.875,4.142,3.118076923,2.754323601,2.645,5.11,3.796666667,3.538995883,3.755,5.284
893,305,Australia,153.211,-30.1309,14/02/2002 13:00,17/03/2011 0:00,3317.458333,9.089,30,8.5,11.81996873,159239,140417,Subtropical,305 - year_3,0.435130137,0.339969758,0.32,1,0.653821918,0.481875592,0.48,1.49,0.992657534,0.77600951,0.66,2.19,2.492115385,2.160919282,2.12,4.359,3.250384615,2.93886898,2.87,5.385,4.290833333,3.976298132,3.87,6.575
894,305,Australia,153.211,-30.1309,14/02/2002 13:00,17/03/2011 0:00,3317.458333,9.089,30,8.5,11.81996873,159239,140417,Subtropical,305 - year_4,0.377059353,0.325190363,0.32,0.82,0.573471223,0.449004934,0.48,1.15,0.89825,0.739487257,0.67,1.661,2.238536585,1.991091673,1.95,3.57,2.942380952,2.693397253,2.58,4.33,4.022,3.731028856,3.325,6.526
895,305,Australia,153.211,-30.1309,14/02/2002 13:00,17/03/2011 0:00,3317.458333,9.089,30,8.5,11.81996873,159239,140417,Subtropical,305 - year_5,0.786924395,0.541004553,0.571,1.76995,1.211929839,0.9234979,0.9231,2.4228,1.732396774,1.443257547,1.456,2.9633,3.5176,3.323752489,3.7113,4.9027,4.043288889,3.822577703,4.3584,5.43944,4.077675,3.841965045,4.26325,5.32716
896,305,Australia,153.211,-30.1309,14/02/2002 13:00,17/03/2011 0:00,3317.458333,9.089,30,8.5,11.81996873,159239,140417,Subtropical,305 - year_6,0.432267397,0.28003873,0.2664,0.9135,0.661099315,0.457421641,0.3997,1.54161,0.98238137,0.740559064,0.6661,2.0783,2.471261538,2.086136398,1.81765,4.5848,3.373096154,2.972395411,2.62645,5.95705,4.147425,3.787509128,3.83495,6.41574
897,305,Australia,153.211,-30.1309,14/02/2002 13:00,17/03/2011 0:00,3317.458333,9.089,30,8.5,11.81996873,159239,140417,Subtropical,305 - year_7,0.50345206,0.319541651,0.2855,1.20445,0.774561951,0.536252544,0.4739,1.87825,1.143847945,0.868952629,0.7423,2.69712,2.581653846,2.260729131,2.0442,4.8492,3.133503846,2.769278704,2.30005,5.47,3.816141667,3.454910496,3.1023,6.20977
898,305,Australia,153.211,-30.1309,14/02/2002 13:00,17/03/2011 0:00,3317.458333,9.089,30,8.5,11.81996873,159239,140417,Subtropical,305 - year_8,0.48884842,0.313908813,0.2836,1.195,0.76794533,0.527269468,0.4658,1.89802,1.182747945,0.865954548,0.7495,2.79516,2.6737,2.230351476,2.04575,5.46472,3.3997,2.87112752,2.6229,6.53625,4.527575,4.025774329,4.00025,7.16282
899,305,Australia,153.211,-30.1309,14/02/2002 13:00,17/03/2011 0:00,3317.458333,9.089,30,8.5,11.81996873,159239,140417,Subtropical,305 - year_9,0.416373814,0.279488461,0.2763,0.94736,0.642453508,0.468500923,0.4342,1.40914,0.976897527,0.779570284,0.73985,1.85517,2.426856863,2.142344912,1.9933,3.9274,3.083408,2.778238878,2.9998,4.40104,4.096936364,3.755915906,4.0655,6.197
900,308,Australia,146.8607,-19.1557,20/12/1992 0:00,3/01/1996 0:00,1109,3.038,30,0,37.90927022,53235,33054,Tropical,308 - year_1,0.79028103,0.576924746,0.55,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901,308,Australia,146.8607,-19.1557,20/12/1992 0:00,3/01/1996 0:00,1109,3.038,30,0,37.90927022,53235,33054,Tropical,308 - year_2,0.764615385,0.586372236,0.56,1.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,308,Australia,146.8607,-19.1557,20/12/1992 0:00,3/01/1996 0:00,1109,3.038,30,0,37.90927022,53235,33054,Tropical,308 - year_3,0.797572215,0.59806901,0.58,1.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903,308,Australia,146.8607,-19.1557,20/12/1992 0:00,3/01/1996 0:00,1109,3.038,30,0,37.90927022,53235,33054,Tropical,308 - year_4,0.889137931,0.661732808,0.725,1.756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
904,310,Australia,146.8645,-19.1549,18/12/1992 14:30,24/05/2010 13:30,6365.958333,17.441,30,2,32.32995602,305568,206778,Tropical,310 - (a) - year_1,0.548533724,0.400022214,0.4,1.138,1.113908046,0.878442264,0.9,2.099,1.903270677,1.587345397,1.55,3.63,3.93825,3.627035109,3.82,5.673,5.018095238,4.632877041,5.1,6.7,6.197272727,6.047547869,6.12,7.7
905,310,Australia,146.8645,-19.1549,18/12/1992 14:30,24/05/2010 13:30,6365.958333,17.441,30,2,32.32995602,305568,206778,Tropical,310 - (a) - year_10,0.624807103,0.468687484,0.476,1.241,1.14759478,0.942568163,0.972,2.0272,2.00409589,1.748778804,1.808,3.3946,4.244711538,4.062862233,4.0065,6.2378,5.463307692,5.310412896,5.117,7.319,6.34925,6.277849352,6.055,7.6582
906,310,Australia,146.8645,-19.1549,18/12/1992 14:30,24/05/2010 13:30,6365.958333,17.441,30,2,32.32995602,305568,206778,Tropical,310 - (a) - year_11,0.511684466,0.405116713,0.407,1.0179,0.894831044,0.760291713,0.777,1.5784,1.563049315,1.39244024,1.443,2.629,3.23725,3.168728627,3.2565,4.083,4.157423077,4.086181132,3.819,5.1065,5.20075,5.126203185,4.875,6.7438
907,310,Australia,146.8645,-19.1549,18/12/1992 14:30,24/05/2010 13:30,6365.958333,17.441,30,2,32.32995602,305568,206778,Tropical,310 - (a) - year_12,0.485459411,0.384153822,0.407,0.962,0.855537234,0.71860427,0.722,1.4987,1.517512367,1.340146989,1.369,2.442,3.157365854,3.042730408,3.071,3.978,3.984761905,3.908618973,3.848,5.014,5.040727273,4.930427132,5.051,6.346
908,310,Australia,146.8645,-19.1549,18/12/1992 14:30,24/05/2010 13:30,6365.958333,17.441,30,2,32.32995602,305568,206778,Tropical,310 - (a) - year_13,0.530399619,0.422536311,0.4275,1.0179,0.958401511,0.820737938,0.8754,1.66939,1.6299429,1.441617418,1.5065,2.6465,3.320104255,3.211216267,3.1555,4.36476,4.176952174,4.055025026,4.377,5.55776,4.978509091,4.886261193,5.171,6.2907
909,310,Australia,146.8645,-19.1549,18/12/1992 14:30,24/05/2010 13:30,6365.958333,17.441,30,2,32.32995602,305568,206778,Tropical,310 - (a) - year_14,0.533061088,0.420491013,0.4216,1.0439,0.958793819,0.808280858,0.8231,1.6864,1.643772055,1.446926213,1.4656,2.7304,3.477040385,3.325672138,3.3327,4.59148,4.554761538,4.462097022,4.3246,5.4307,5.261533333,5.16120451,4.8786,5.5792
910,310,Australia,146.8645,-19.1549,18/12/1992 14:30,24/05/2010 13:30,6365.958333,17.441,30,2,32.32995602,305568,206778,Tropical,310 - (a) - year_15,0.488336408,0.391647625,0.3982,0.9101,0.878020799,0.744892452,0.7897,1.52135,1.476643132,1.315986343,1.2894,2.44096,3.181,3.07887118,3.1097,4.2455,4.014973077,3.932496772,3.8587,5.11015,5.408158333,5.303472914,4.96795,7.00633
911,310,Australia,146.8645,-19.1549,18/12/1992 14:30,24/05/2010 13:30,6365.958333,17.441,30,2,32.32995602,305568,206778,Tropical,310 - (a) - year_16,0.502460202,0.399521465,0.4172,0.95566,0.8665425,0.747467009,0.7774,1.498,1.450840594,1.30213418,1.3842,2.2943,3.07936,2.989318254,2.9201,4.05402,3.8989875,3.77133303,4.13365,4.73092,4.3754,4.353393364,4.3517,4.85607
912,310,Australia,146.8645,-19.1549,18/12/1992 14:30,24/05/2010 13:30,6365.958333,17.441,30,2,32.32995602,305568,206778,Tropical,310 - (a) - year_17,0.497735528,0.400136034,0.4046,0.9056,0.895946512,0.762901857,0.7707,1.58384,1.522668817,1.354601489,1.3102,2.5433,3.150938462,3.027002246,3.0442,4.28502,4.081615789,3.9915345,3.9883,4.8361,5.4189125,5.332996891,5.3948,6.37359
913,310,Australia,146.8645,-19.1549,18/12/1992 14:30,24/05/2010 13:30,6365.958333,17.441,30,2,32.32995602,305568,206778,Tropical,310 - (a) - year_18,0.456075039,0.362984914,0.3661,0.8863,0.787098452,0.675621559,0.6744,1.368,1.3655,1.2197264,1.2717,2.235,2.938266667,2.843898088,2.8708,3.94786,3.70575,3.613379746,3.5067,4.43911,4.998514286,4.936930596,5.0288,5.86116
914,310,Australia,146.8645,-19.1549,18/12/1992 14:30,24/05/2010 13:30,6365.958333,17.441,30,2,32.32995602,305568,206778,Tropical,310 - (a) - year_2,0.594727133,0.437806676,0.44,1.22,1.155422961,0.912719604,0.955,2.14,1.97987988,1.681349748,1.6,3.556,4.18625,3.887695151,3.9,6.437,5.585416667,5.440947731,5.4,7.272,6.818181818,6.698863832,6.31,8.54
915,310,Australia,146.8645,-19.1549,18/12/1992 14:30,24/05/2010 13:30,6365.958333,17.441,30,2,32.32995602,305568,206778,Tropical,310 - (a) - year_3,0.682520833,0.507122818,0.51,1.38,1.213966942,1.005493502,1.02,2.185,2.021232877,1.740648401,1.75,3.528,4.243461538,4.040760152,4.13,6.055,5.396153846,5.245289818,5.21,7.195,6.7025,6.611631215,6.945,7.627
916,310,Australia,146.8645,-19.1549,18/12/1992 14:30,24/05/2010 13:30,6365.958333,17.441,30,2,32.32995602,305568,206778,Tropical,310 - (a) - year_4,0.702606897,0.512436599,0.51,1.422,1.259766484,1.036288761,1.025,2.383,2.201287671,1.893198536,1.88,3.892,4.625961538,4.421343175,4.255,6.24,5.643076923,5.481545508,5.285,6.77,7.178333333,7.056360868,7.165,9.19
917,310,Australia,146.8645,-19.1549,18/12/1992 14:30,24/05/2010 13:30,6365.958333,17.441,30,2,32.32995602,305568,206778,Tropical,310 - (a) - year_5,0.723335631,0.536317484,0.56,1.45,1.288543956,1.061509423,1.1,2.323,2.263260274,1.974254925,2.02,3.822,4.395576923,4.229805857,4.275,6.284,5.543461538,5.422093345,5.19,7.145,7.108333333,7.030463146,7.08,8.404
918,310,Australia,146.8645,-19.1549,18/12/1992 14:30,24/05/2010 13:30,6365.958333,17.441,30,2,32.32995602,305568,206778,Tropical,310 - (a) - year_6,0.609270327,0.45767687,0.45,1.2,1.041813187,0.841751083,0.82,1.85,1.843561644,1.561591579,1.56,3.154,4.204807692,3.96105739,3.91,7.001,5.493461538,5.264622993,5.03,8.22,6.7125,6.552353712,6.67,8.462
919,310,Australia,146.8645,-19.1549,18/12/1992 14:30,24/05/2010 13:30,6365.958333,17.441,30,2,32.32995602,305568,206778,Tropical,310 - (a) - year_7,0.640357143,0.485049532,0.505,1.406,1.042857143,0.91340088,0.925,1.85,1.890232558,1.734042143,1.87,2.822,3.705714286,3.675307201,3.7,4.2,4.405,4.391731695,4.42,4.765,5.245,5.24459722,5.245,5.297
920,310,Australia,146.8645,-19.1549,18/12/1992 14:30,24/05/2010 13:30,6365.958333,17.441,30,2,32.32995602,305568,206778,Tropical,310 - (a) - year_8,0.575485569,0.426926327,0.427,1.138,1.032879599,0.815099435,0.803,1.972,1.834866221,1.556977616,1.524,3.252,4.040790698,3.791315481,4.004,5.8858,5.296952381,5.161736498,5.386,6.626,6.138,6.026270054,6.341,7.4532
921,310,Australia,146.8645,-19.1549,18/12/1992 14:30,24/05/2010 13:30,6365.958333,17.441,30,2,32.32995602,305568,206778,Tropical,310 - (a) - year_9,0.564001398,0.41851502,0.406,1.107,1.050943681,0.84291398,0.885,1.9633,1.847328767,1.578512098,1.513,3.4246,3.875288462,3.720058456,3.93,5.11,4.809192308,4.746264852,4.686,5.5715,6.0055,5.937548932,5.986,7.0813
922,312,Australia,146.8685,-19.1549,19/09/2016 14:06,5/04/2020 0:00,1293.412384,3.544,10,5,6.269966121,186253,174575,Tropical,312 - year_1,0.237184053,0.200122719,0.2001,0.42905,0.34324624,0.308498355,0.31695,0.53023,0.536962983,0.49757655,0.50025,0.76954,1.408242308,1.323796696,1.3538,1.94848,2.011473077,1.875832385,1.7396,3.01695,2.874333333,2.697111911,2.41015,4.69486
923,312,Australia,146.8685,-19.1549,19/09/2016 14:06,5/04/2020 0:00,1293.412384,3.544,10,5,6.269966121,186253,174575,Tropical,312 - year_2,0.217882025,0.188199264,0.1901,0.3701,0.316771074,0.289822238,0.2901,0.50015,0.492634247,0.45838563,0.4601,0.7397,1.335584615,1.247321391,1.32545,1.80628,1.944980769,1.844021759,1.91485,2.63505,2.967391667,2.906309635,2.66005,3.89877
924,312,Australia,146.8685,-19.1549,19/09/2016 14:06,5/04/2020 0:00,1293.412384,3.544,10,5,6.269966121,186253,174575,Tropical,312 - year_3,0.240214513,0.197753406,0.2001,0.42024,0.350709129,0.306791855,0.3003,0.56048,0.533618132,0.485794658,0.49025,0.7876,1.436547059,1.316936883,1.261,2.0614,2.22096,2.017225184,2.1809,3.49452,3.190363636,3.029876472,3.2649,3.963
925,312,Australia,146.8685,-19.1549,19/09/2016 14:06,5/04/2020 0:00,1293.412384,3.544,10,5,6.269966121,186253,174575,Tropical,312 - year_4,0.289966119,0.229970469,0.2202,0.4999,0.414402525,0.343491443,0.32505,0.6248,0.590489552,0.530124159,0.5003,0.9198,1.5437,1.414263725,1.4208,2.2097,2.282353333,2.174224848,2.1112,3.0171,3.2092,3.077382265,2.9618,4.6036
926,313,Australia,146.8617,-19.1567,20/12/1992 0:11,3/01/1996 0:00,1108.992361,3.038,30,4,11.35928166,53234,47187,Tropical,313 - year_1,0.320584133,0.268940437,0.3,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927,313,Australia,146.8617,-19.1567,20/12/1992 0:11,3/01/1996 0:00,1108.992361,3.038,30,4,11.35928166,53234,47187,Tropical,313 - year_2,0.325773273,0.273189051,0.3,0.609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
928,313,Australia,146.8617,-19.1567,20/12/1992 0:11,3/01/1996 0:00,1108.992361,3.038,30,4,11.35928166,53234,47187,Tropical,313 - year_3,0.329759119,0.274925998,0.28,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
929,313,Australia,146.8617,-19.1567,20/12/1992 0:11,3/01/1996 0:00,1108.992361,3.038,30,4,11.35928166,53234,47187,Tropical,313 - year_4,0.369655172,0.319168349,0.355,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
930,320,Australia,145.9803,-16.7755,21/10/1997 14:30,12/12/2017 0:00,4042.958333,16.407,30,6,27.72631131,474203,342724,Tropical,320 - (a) - year_1,0.802589041,0.619647264,0.67,1.53,1.197219178,1.021998251,1.115,2.061,1.980931507,1.770743554,1.92,3.204,3.391346154,3.262727666,3.445,4.568,4.164615385,4.074357185,4.28,5.09,5.421666667,5.358367088,5.24,6.633
931,320,Australia,145.9803,-16.7755,21/10/1997 14:30,12/12/2017 0:00,4042.958333,16.407,30,6,27.72631131,474203,342724,Tropical,320 - (a) - year_10,0.854910646,0.682429091,0.7695,1.5689,1.312336401,1.13215295,1.2225,2.22215,2.122758082,1.911029267,2.0382,3.32756,3.823890385,3.718892264,3.7387,4.86245,4.630423077,4.554896653,4.58735,5.8441,5.691933333,5.625269104,5.63355,6.84881
932,320,Australia,145.9803,-16.7755,21/10/1997 14:30,12/12/2017 0:00,4042.958333,16.407,30,6,27.72631131,474203,342724,Tropical,320 - (a) - year_11,0.80902865,0.642665344,0.7334,1.4874,1.19569369,1.050703169,1.141,1.93966,2.021046429,1.843836988,1.9356,3.11927,3.613068627,3.500021448,3.7082,4.6454,4.42778,4.325082246,4.6046,5.30148,5.269590909,5.232422853,5.3177,6.1531
933,320,Australia,145.9803,-16.7755,21/10/1997 14:30,12/12/2017 0:00,4042.958333,16.407,30,6,27.72631131,474203,342724,Tropical,320 - (a) - year_12,0.943538053,0.756633936,0.8964,1.68702,1.407991228,1.262696481,1.3447,2.3634,2.3519,2.063101122,2.608,3.38417,3.95264,3.917222005,4.0137,4.5517,4.774433333,4.769047637,4.8084,4.98768,5.5622,5.554883419,5.5622,5.79036
934,320,Australia,145.9803,-16.7755,21/10/1997 14:30,12/12/2017 0:00,4042.958333,16.407,30,6,27.72631131,474203,342724,Tropical,320 - (a) - year_2,0.709772727,0.553125717,0.59,1.404,1.068787879,0.905390027,0.92,1.961,1.772686567,1.530719689,1.49,2.952,3.42,3.204115319,2.965,5.517,4.092,3.890437732,3.39,5.702,4.78,4.495453053,5.53,6.01
935,320,Australia,145.9803,-16.7755,21/10/1997 14:30,12/12/2017 0:00,4042.958333,16.407,30,6,27.72631131,474203,342724,Tropical,320 - (a) - year_3,0.754084921,0.556380249,0.637,1.481,1.105931746,0.926579053,1.049,1.8931,1.841847619,1.632261655,1.706,3.074,3.273444444,3.144809541,3.336,4.4942,4.091782609,3.980539686,4.199,4.9332,5.0869,5.011570314,4.967,5.6182
936,320,Australia,145.9803,-16.7755,21/10/1997 14:30,12/12/2017 0:00,4042.958333,16.407,30,6,27.72631131,474203,342724,Tropical,320 - (a) - year_4,0.68814486,0.525002546,0.581,1.3367,0.998813084,0.844430142,0.918,1.7936,1.618546296,1.39882924,1.5935,2.7025,3.2895,3.128519362,3.4585,4.0675,4.12125,4.068920025,3.9925,4.8188,4.311,3.715638731,4.817,5.848
937,320,Australia,145.9803,-16.7755,21/10/1997 14:30,12/12/2017 0:00,4042.958333,16.407,30,6,27.72631131,474203,342724,Tropical,320 - (a) - year_5,0.849759115,0.694625061,0.769,1.56,1.276182292,1.114393344,1.197,2.1157,2.216708333,2.036788114,2.137,3.419,3.835259259,3.701229841,3.718,5.2142,4.643142857,4.528523852,4.2845,6.2916,5.203333333,5.076536288,4.9365,6.5175
938,320,Australia,145.9803,-16.7755,21/10/1997 14:30,12/12/2017 0:00,4042.958333,16.407,30,6,27.72631131,474203,342724,Tropical,320 - (a) - year_6,0.818208219,0.652254105,0.705,1.539,1.220310959,1.05413658,1.175,2.0982,2.041624658,1.830995213,2.03,3.227,3.459634615,3.298665314,3.4085,4.9168,4.077346154,3.939801662,4.199,5.1495,5.032416667,4.973733496,4.936,5.9385
939,320,Australia,145.9803,-16.7755,21/10/1997 14:30,12/12/2017 0:00,4042.958333,16.407,30,6,27.72631131,474203,342724,Tropical,320 - (a) - year_7,0.813678592,0.625331161,0.67915,1.5705,1.229339155,1.046863354,1.1036,2.1647,2.07147591,1.825370243,1.923,3.46774,3.926332692,3.746501578,3.8943,5.42663,5.077307692,4.975369185,5.2101,6.23935,5.790258333,5.731422094,5.99585,6.36246
940,320,Australia,145.9803,-16.7755,21/10/1997 14:30,12/12/2017 0:00,4042.958333,16.407,30,6,27.72631131,474203,342724,Tropical,320 - (a) - year_8,0.91637381,0.731046865,0.77995,1.6638,1.358528571,1.151663978,1.28945,2.2461,2.254230952,2.046766035,2.36055,3.3068,3.83715,3.696349483,3.70195,5.04964,4.272744444,4.04627972,4.3883,5.49474,5.443775,5.440125642,5.4802,5.63405
941,320,Australia,145.9803,-16.7755,21/10/1997 14:30,12/12/2017 0:00,4042.958333,16.407,30,6,27.72631131,474203,342724,Tropical,320 - (a) - year_9,0.859010342,0.670436279,0.7487,1.643,1.289960685,1.093201243,1.1854,2.24827,2.127616438,1.884214619,1.9966,3.46488,3.602778846,3.412052542,3.39,5.36571,4.310692308,4.172139936,4.0451,5.7401,5.143908333,5.01386563,5.1474,6.35161
942,320,Australia,145.9803,-16.7755,21/10/1997 14:30,12/12/2017 0:00,4042.958333,16.407,30,6,27.72631131,474203,342724,Tropical,320 - (b) - year_1,0.851839932,0.691256542,0.7482,1.5663,1.200873836,1.054041475,1.0974,1.98621,1.984764658,1.764195794,1.9055,3.1685,3.624078846,3.462128583,3.5964,4.97611,4.431784615,4.320489715,4.4694,5.5219,5.359766667,5.309181134,5.41715,6.36989
943,320,Australia,145.9803,-16.7755,21/10/1997 14:30,12/12/2017 0:00,4042.958333,16.407,30,6,27.72631131,474203,342724,Tropical,320 - (b) - year_2,0.835629231,0.657298888,0.7532,1.55329,1.220101538,1.088416061,1.12735,2.0162,1.943268182,1.704152083,1.8955,3.21735,3.34308,3.204092982,3.1126,4.70586,4.1801,4.094007739,4.1701,5.13384,5.380566667,5.303290636,5.7364,6.13544
