"","plot_id","loc_name","long_in_degrees","lat_in_degrees","start_date","end_date","duration_in_days","duration_in_years","measurement_freq_in_mins","depth_in_m","temp_degC_percentage_missing_values","no_of_data","net_no_of_data","climate_classification","time_id","q_diurnal_a_mean","q_diurnal_gm_mean","q_diurnal_median","q_diurnal_ninetieth_perc","s_diurnal_a_mean","s_diurnal_gm_mean","s_diurnal_median","s_diurnal_ninetieth_perc","daily_a_mean","daily_gm_mean","daily_median","daily_ninetieth_perc","weekly_a_mean","weekly_gm_mean","weekly_median","weekly_ninetieth_perc","biweekly_a_mean","biweekly_gm_mean","biweekly_median","biweekly_ninetieth_perc","monthly_a_mean","monthly_gm_mean","monthly_median","monthly_ninetieth_perc"
"610","178","Australia",146.0871,-16.6891,"1996-03-28 0:00:00","2008-11-15 13:30:00",4615.5625,12.645,30,2.5,20.5901204253706,221548,175931,"Tropical","178 - year_4",2.71000309526718e-08,2.05439725829695e-08,2.1450784e-08,5.76210742e-08,4.10315520287879e-08,3.42219647635673e-08,3.56027555e-08,7.7180659e-08,5.74209083203593e-08,5.1747569711569e-08,5.0761212e-08,9.48488014e-08,1.42750752322581e-07,1.28761713142769e-07,1.24641486e-07,1.64222938e-07,2.000495786875e-07,1.79957187627715e-07,1.583640565e-07,2.40237736e-07,2.76365401875e-07,2.49427312836323e-07,2.375257185e-07,3.98597353e-07
"611","178","Australia",146.0871,-16.6891,"1996-03-28 0:00:00","2008-11-15 13:30:00",4615.5625,12.645,30,2.5,20.5901204253706,221548,175931,"Tropical","178 - year_5",2.79225360935252e-08,2.17188787663368e-08,2.4552148e-08,5.21863426e-08,4.59281718382353e-08,3.91254349480769e-08,4.20268155e-08,8.95195171e-08,6.22995161142857e-08,5.76725351665347e-08,6.0647215e-08,9.82519888e-08,1.17318752333333e-07,1.16184089108457e-07,1.22127412e-07,1.33603609e-07,1.50471843e-07,1.48696816651711e-07,1.3489515e-07,1.743456788e-07,1.91976166e-07,1.90719710377733e-07,1.91976166e-07,2.095186244e-07
"612","178","Australia",146.0871,-16.6891,"1996-03-28 0:00:00","2008-11-15 13:30:00",4615.5625,12.645,30,2.5,20.5901204253706,221548,175931,"Tropical","178 - year_6",3.31125583419689e-08,2.52723949406239e-08,2.3476623e-08,6.82830654e-08,5.00719421477663e-08,4.14963393099551e-08,4.4874233e-08,9.0243693e-08,7.43462415034014e-08,6.8986950085353e-08,7.1971006e-08,1.12031621e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","178","Australia",146.0871,-16.6891,"1996-03-28 0:00:00","2008-11-15 13:30:00",4615.5625,12.645,30,2.5,20.5901204253706,221548,175931,"Tropical","178 - year_7",2.67073644235808e-08,2.05015932021596e-08,2.08923945e-08,5.41173597e-08,4.02856515138282e-08,3.31203553535513e-08,3.381206e-08,7.69932142e-08,5.74450299025788e-08,5.23031464221589e-08,5.1647158e-08,9.23495366e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","178","Australia",146.0871,-16.6891,"1996-03-28 0:00:00","2008-11-15 13:30:00",4615.5625,12.645,30,2.5,20.5901204253706,221548,175931,"Tropical","178 - year_8",2.81731253122302e-08,2.15144145119136e-08,2.258109e-08,5.52415578e-08,4.32256432816092e-08,3.55534406048369e-08,3.8323071e-08,7.74077825e-08,6.16909990906516e-08,5.61859140418718e-08,5.5677073e-08,9.97278492e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","178","Australia",146.0871,-16.6891,"1996-03-28 0:00:00","2008-11-15 13:30:00",4615.5625,12.645,30,2.5,20.5901204253706,221548,175931,"Tropical","178 - year_9",2.63210575903976e-08,2.01210624418637e-08,2.0621188e-08,5.19556982e-08,3.9696175980303e-08,3.30808085079564e-08,3.5052888e-08,7.23343822e-08,5.57132377202381e-08,5.03085615448108e-08,5.07787895e-08,9.258387e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","179","Australia",146.1107,-16.6461,"1996-03-28 0:00:00","2008-11-15 13:30:00",4615.5625,12.645,30,7.2,21.2100421582877,221546,174556,"Tropical","179 - year_1",2.38916746306769e-08,1.82484730723846e-08,1.8533678e-08,4.8077149e-08,3.54644804469178e-08,2.93258886223705e-08,3.03216585e-08,6.47648224e-08,5.02900775582192e-08,4.44086626855645e-08,4.3763058e-08,8.47390767e-08,1.10801200533333e-07,1.05345955217243e-07,1.04116783e-07,1.530383402e-07,1.42224536772727e-07,1.3690241067814e-07,1.402339875e-07,1.863636316e-07,1.869309104e-07,1.82856447079138e-07,1.758948755e-07,2.404703253e-07
"617","179","Australia",146.1107,-16.6461,"1996-03-28 0:00:00","2008-11-15 13:30:00",4615.5625,12.645,30,7.2,21.2100421582877,221546,174556,"Tropical","179 - year_11",2.53473658340564e-08,1.91732311323318e-08,1.98994545e-08,5.10504706e-08,3.89652536389497e-08,3.217136026091e-08,3.3165373e-08,7.52523576e-08,5.29985028035714e-08,4.63805815087728e-08,4.80577325e-08,9.21834928e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","179","Australia",146.1107,-16.6461,"1996-03-28 0:00:00","2008-11-15 13:30:00",4615.5625,12.645,30,7.2,21.2100421582877,221546,174556,"Tropical","179 - year_12",2.5556269866976e-08,1.90839826956379e-08,1.9558202e-08,5.09702562e-08,3.8265823822327e-08,3.12897159498535e-08,3.1754248e-08,7.08991095e-08,5.34430498338558e-08,4.70066878708402e-08,4.6479074e-08,9.13807632e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","179","Australia",146.1107,-16.6461,"1996-03-28 0:00:00","2008-11-15 13:30:00",4615.5625,12.645,30,7.2,21.2100421582877,221546,174556,"Tropical","179 - year_13",2.31126416274272e-08,1.76942856412769e-08,1.75258945e-08,4.73229139e-08,3.56338707714988e-08,2.97994070324354e-08,3.0479915e-08,6.35711262e-08,4.91463472338308e-08,4.39284189065938e-08,4.2037254e-08,8.4740525e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","179","Australia",146.1107,-16.6461,"1996-03-28 0:00:00","2008-11-15 13:30:00",4615.5625,12.645,30,7.2,21.2100421582877,221546,174556,"Tropical","179 - year_2",2.83455374020443e-08,2.19180865096503e-08,2.2882715e-08,5.2950177e-08,4.24679128237288e-08,3.58060449476294e-08,3.7369424e-08,7.17555466e-08,5.807755418e-08,5.19594723962228e-08,5.32530055e-08,8.69661504e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","179","Australia",146.1107,-16.6461,"1996-03-28 0:00:00","2008-11-15 13:30:00",4615.5625,12.645,30,7.2,21.2100421582877,221546,174556,"Tropical","179 - year_3",2.31751852108988e-08,1.77874086762173e-08,1.8818727e-08,4.54262576e-08,3.46184065726375e-08,2.94119319585137e-08,3.0821086e-08,5.79834972e-08,4.91247825614525e-08,4.46078576928021e-08,4.543114e-08,7.6065205e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","179","Australia",146.1107,-16.6461,"1996-03-28 0:00:00","2008-11-15 13:30:00",4615.5625,12.645,30,7.2,21.2100421582877,221546,174556,"Tropical","179 - year_4",2.17172856877243e-08,1.62327472314274e-08,1.671595e-08,4.38711688e-08,3.29513774002849e-08,2.68143390362881e-08,2.7964771e-08,6.05973518e-08,4.65206398286517e-08,4.09854424360127e-08,4.16239865e-08,7.93518325e-08,1.18626037114286e-07,1.06406223568627e-07,1.09850912e-07,1.396938006e-07,1.68129649055556e-07,1.48722467899716e-07,1.341390445e-07,2.063106912e-07,2.52855612125e-07,2.26004153994857e-07,2.135893485e-07,3.681758821e-07
"623","179","Australia",146.1107,-16.6461,"1996-03-28 0:00:00","2008-11-15 13:30:00",4615.5625,12.645,30,7.2,21.2100421582877,221546,174556,"Tropical","179 - year_5",2.15682381673945e-08,1.61483911710055e-08,1.66225745e-08,4.35602995e-08,3.42699481686217e-08,2.88548354095755e-08,2.9694171e-08,6.01925933e-08,4.75209115693642e-08,4.28081530381863e-08,4.3714364e-08,7.84009225e-08,1.04668356807692e-07,9.93878607161306e-08,1.002067495e-07,1.520799778e-07,1.37551830807692e-07,1.32675734967222e-07,1.3345003e-07,1.858340095e-07,1.86287305583333e-07,1.766786421962e-07,1.888157055e-07,2.725819077e-07
"624","179","Australia",146.1107,-16.6461,"1996-03-28 0:00:00","2008-11-15 13:30:00",4615.5625,12.645,30,7.2,21.2100421582877,221546,174556,"Tropical","179 - year_6",2.56540138367199e-08,1.93641237983384e-08,1.92211125e-08,5.29879227e-08,3.97114235301028e-08,3.32306797848225e-08,3.3668061e-08,7.2909852e-08,5.47308812737752e-08,4.82228722520913e-08,4.8651727e-08,9.14719286e-08,1.18124858615385e-07,1.11868663026885e-07,1.170471135e-07,1.651125077e-07,1.54213302423077e-07,1.49014442247785e-07,1.491315755e-07,2.07631882e-07,1.891692425e-07,1.84300163291615e-07,1.844594005e-07,2.461035773e-07
"625","179","Australia",146.1107,-16.6461,"1996-03-28 0:00:00","2008-11-15 13:30:00",4615.5625,12.645,30,7.2,21.2100421582877,221546,174556,"Tropical","179 - year_7",2.29402500510204e-08,1.75368459090161e-08,1.81527345e-08,4.44130612e-08,3.3268050002907e-08,2.74104196773483e-08,2.85404065e-08,6.30129035e-08,4.78436697959184e-08,4.28164235722692e-08,4.1929018e-08,8.0620617e-08,1.03078785269231e-07,9.81605037781115e-08,9.76750155e-08,1.475106918e-07,1.27536924115385e-07,1.229703756679e-07,1.2792567e-07,1.649789025e-07,1.71892273166667e-07,1.67016099186672e-07,1.770212005e-07,2.202800799e-07
"626","179","Australia",146.1107,-16.6461,"1996-03-28 0:00:00","2008-11-15 13:30:00",4615.5625,12.645,30,7.2,21.2100421582877,221546,174556,"Tropical","179 - year_8",2.33728706473534e-08,1.76966067026681e-08,1.86870295e-08,4.68285478e-08,3.54519208746439e-08,2.87699276876151e-08,2.97326945e-08,6.52930301e-08,5.02564490477528e-08,4.45276168443748e-08,4.35900925e-08,8.3655562e-08,1.08486482557692e-07,1.00724704598393e-07,9.37207475e-08,1.620497129e-07,1.46280362807692e-07,1.37477824791989e-07,1.31614734e-07,2.33445913e-07,1.99177267e-07,1.91736763098295e-07,1.949395965e-07,2.705243157e-07
"627","179","Australia",146.1107,-16.6461,"1996-03-28 0:00:00","2008-11-15 13:30:00",4615.5625,12.645,30,7.2,21.2100421582877,221546,174556,"Tropical","179 - year_9",1.93445368559424e-08,1.49052005318112e-08,1.4902921e-08,3.86890498e-08,2.88459591394231e-08,2.39256451571179e-08,2.45840195e-08,5.13151e-08,4.18564523397129e-08,3.71735559007726e-08,3.670136e-08,6.3194331e-08,9.37863713225807e-08,8.97836832828431e-08,8.862128e-08,1.3120405e-07,1.23196324875e-07,1.19109278972411e-07,1.14778127e-07,1.5678121e-07,1.55670347e-07,1.50603830479447e-07,1.48759812e-07,2.01482923e-07
"628","186","Australia",96.8174,-11.8297,"2002-04-06 0:30:00","2008-05-31 23:22:00",2247.952778,6.159,60,10,49.2307977461447,53952,27391,"Tropical","186 - year_1",1.18428806684932e-08,2.73459890114362e-08,0,3.1058391e-08,2.32371399315068e-08,2.87430170244161e-08,2.7178798e-08,3.2938415e-08,3.00853360136986e-08,3.08397437255848e-08,2.8000801e-08,5.3758231e-08,5.78867800384615e-08,5.24908321840884e-08,5.2193548e-08,9.49588415e-08,7.96606928461538e-08,7.25249560449599e-08,7.22137845e-08,1.290591805e-07,1.09417325666667e-07,1.01293988962021e-07,1.00490978e-07,1.676352627e-07
"629","186","Australia",96.8174,-11.8297,"2002-04-06 0:30:00","2008-05-31 23:22:00",2247.952778,6.159,60,10,49.2307977461447,53952,27391,"Tropical","186 - year_2",1.16513004258649e-08,2.60234513830761e-08,0,2.9493708e-08,2.19867837314662e-08,2.75811702399905e-08,2.502984e-08,3.1058391e-08,2.85918247854785e-08,2.95366477203543e-08,2.8000801e-08,5.0822606e-08,5.55985630232558e-08,5.18543441804554e-08,5.1047247e-08,7.63940056e-08,7.28529336818182e-08,6.8242483423299e-08,5.9111942e-08,1.115205545e-07,9.96465769e-08,9.46054840572182e-08,1.020430635e-07,1.307753794e-07
"630","186","Australia",96.8174,-11.8297,"2002-04-06 0:30:00","2008-05-31 23:22:00",2247.952778,6.159,60,10,49.2307977461447,53952,27391,"Tropical","186 - year_5",1.60402312525253e-08,1.30130502629586e-08,1.3467982e-08,2.9789331e-08,2.717222245e-08,2.39376945277612e-08,2.50991285e-08,4.38783133e-08,3.75750239411765e-08,3.4784659384547e-08,3.318226e-08,5.8238166e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","186","Australia",96.8174,-11.8297,"2002-04-06 0:30:00","2008-05-31 23:22:00",2247.952778,6.159,60,10,49.2307977461447,53952,27391,"Tropical","186 - year_6",1.17531595328265e-08,9.55870969388438e-09,1.0145868e-08,2.11855446e-08,2.10942689186207e-08,1.90041264552271e-08,2.0566447e-08,3.22814006e-08,2.82920904930748e-08,2.65360466269175e-08,2.6868723e-08,3.9208772e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","186","Australia",96.8174,-11.8297,"2002-04-06 0:30:00","2008-05-31 23:22:00",2247.952778,6.159,60,10,49.2307977461447,53952,27391,"Tropical","186 - year_7",1.19731844439655e-08,1.01964552649004e-08,1.124281e-08,1.99050466e-08,2.17128621452991e-08,2.05012318113188e-08,2.151391e-08,3.05548392e-08,2.83358069152542e-08,2.73432969050357e-08,2.6306528e-08,3.71891364e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","188","Australia",151.0707,-23.1578,"2011-05-10 14:09:00","2020-04-30 0:00:00",3277.410069,8.979,10,4.2,56.2299236356548,471948,206572,"Subtropical","188 - year_1",1.263813760943e-08,1.03124574781054e-08,1.0666414e-08,2.2782438e-08,1.99853946162465e-08,1.77687758807495e-08,1.8123705e-08,3.2585114e-08,2.78300954666667e-08,2.51023816475712e-08,2.5808441e-08,4.40811861e-08,6.21348251538462e-08,5.69923604679187e-08,6.328653e-08,9.12957636e-08,8.34574049615385e-08,7.83463659563655e-08,8.58928115e-08,1.192593405e-07,1.24828371333333e-07,1.12631922481816e-07,1.235681715e-07,1.868403748e-07
"634","188","Australia",151.0707,-23.1578,"2011-05-10 14:09:00","2020-04-30 0:00:00",3277.410069,8.979,10,4.2,56.2299236356548,471948,206572,"Subtropical","188 - year_2",1.17373615e-08,1.0665953720865e-08,1.19604925e-08,1.66345261e-08,2.08326235e-08,2.04861106669924e-08,2.08326235e-08,2.38596983e-08,2.2463971e-08,2.2463971e-08,2.2463971e-08,2.2463971e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","188","Australia",151.0707,-23.1578,"2011-05-10 14:09:00","2020-04-30 0:00:00",3277.410069,8.979,10,4.2,56.2299236356548,471948,206572,"Subtropical","188 - year_7",1.45737043146704e-08,1.17876747573203e-08,1.2200854e-08,2.7097728e-08,2.47827874215686e-08,2.24949167983182e-08,2.3469799e-08,3.89829454e-08,3.23353917234637e-08,2.98060954574202e-08,3.0061572e-08,5.03932443e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","188","Australia",151.0707,-23.1578,"2011-05-10 14:09:00","2020-04-30 0:00:00",3277.410069,8.979,10,4.2,56.2299236356548,471948,206572,"Subtropical","188 - year_8",1.47151567330063e-08,1.17429942596146e-08,1.2387494e-08,2.66178946e-08,2.48562633324061e-08,2.25652396313247e-08,2.2850535e-08,3.74883556e-08,3.23747204751381e-08,2.98474378022865e-08,3.05524505e-08,4.89923369e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","188","Australia",151.0707,-23.1578,"2011-05-10 14:09:00","2020-04-30 0:00:00",3277.410069,8.979,10,4.2,56.2299236356548,471948,206572,"Subtropical","188 - year_9",1.41436386166547e-08,1.1462419796748e-08,1.1879237e-08,2.5826253e-08,2.26353039350282e-08,2.01420087442982e-08,2.07694905e-08,3.74247649e-08,3.20750761148459e-08,2.87812639153286e-08,3.010347e-08,5.07662232e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","192","Australia",115.7061,-32.3723,"2012-05-16 0:00:00","2016-12-21 0:00:00",1680,4.603,30,3,41.2904105851862,80641,47344,"Subtropical","192 - year_1",1.7290341247246e-08,1.29802631789656e-08,1.2256474e-08,3.66327684e-08,3.05815912197183e-08,2.59077289799097e-08,2.6856182e-08,5.46148412e-08,4.15605129065934e-08,3.7025106254238e-08,3.59291295e-08,6.87213051e-08,8.78897701142857e-08,8.27210153924041e-08,7.7707669e-08,1.299429712e-07,1.13341873588235e-07,1.07313585133137e-07,1.10524991e-07,1.741425778e-07,1.35776703333333e-07,1.23179731152644e-07,1.24033558e-07,2.055079778e-07
"639","192","Australia",115.7061,-32.3723,"2012-05-16 0:00:00","2016-12-21 0:00:00",1680,4.603,30,3,41.2904105851862,80641,47344,"Subtropical","192 - year_3",1.79437721445783e-08,1.34515371930038e-08,1.2804149e-08,3.90896596e-08,3.2404622987315e-08,2.68864583576761e-08,2.7801936e-08,5.6229014e-08,4.32582448298755e-08,3.86482860687801e-08,3.9772552e-08,7.0413412e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","192","Australia",115.7061,-32.3723,"2012-05-16 0:00:00","2016-12-21 0:00:00",1680,4.603,30,3,41.2904105851862,80641,47344,"Subtropical","192 - year_4",1.68463610840708e-08,1.20160146555108e-08,1.14501395e-08,4.03656738e-08,3.0598466507874e-08,2.46496172436447e-08,2.5373383e-08,5.78944175e-08,4.53500360198413e-08,3.87105858117566e-08,3.84892195e-08,8.72669364e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","192","Australia",115.7061,-32.3723,"2012-05-16 0:00:00","2016-12-21 0:00:00",1680,4.603,30,3,41.2904105851862,80641,47344,"Subtropical","192 - year_5",1.44021034146868e-08,1.06529816311334e-08,1.0072062e-08,3.3750128e-08,2.52267913268293e-08,2.06663729370368e-08,2.0922548e-08,4.78573872e-08,3.48980476504854e-08,2.99924151565336e-08,3.1104514e-08,6.16344702e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","195","Australia",145.4872,-16.2445,"1996-03-31 0:00:00","2007-03-12 13:30:00",3998.5625,10.955,30,0.1,22.6001917345727,191932,148555,"Tropical","195 - year_1",2.50549464267857e-08,1.94037625797013e-08,2.00797735e-08,4.75486478e-08,3.68372679817518e-08,3.05771112015771e-08,3.1578627e-08,6.70264152e-08,5.75350552056738e-08,5.27551391427787e-08,5.24138135e-08,8.9121234e-08,1.20973985333333e-07,1.16250140018803e-07,1.201922375e-07,1.636962515e-07,1.55269149857143e-07,1.48868462485753e-07,1.62364527e-07,2.03569943e-07,2.168663476e-07,2.06838700493817e-07,2.081429075e-07,2.792806931e-07
"643","195","Australia",145.4872,-16.2445,"1996-03-31 0:00:00","2007-03-12 13:30:00",3998.5625,10.955,30,0.1,22.6001917345727,191932,148555,"Tropical","195 - year_10",3.13420678303342e-08,2.57178317596545e-08,2.6267706e-08,5.37022332e-08,4.44063386820513e-08,3.99220928669889e-08,4.2221501e-08,7.09049096e-08,7.14223353298969e-08,6.47858663043602e-08,6.222484e-08,1.028134276e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","195","Australia",145.4872,-16.2445,"1996-03-31 0:00:00","2007-03-12 13:30:00",3998.5625,10.955,30,0.1,22.6001917345727,191932,148555,"Tropical","195 - year_11",2.1721084061674e-08,1.59579156051367e-08,1.66316915e-08,4.27225249e-08,3.22893071787297e-08,2.49591675792398e-08,2.5095326e-08,6.0504301e-08,4.93238366312684e-08,4.17948017399259e-08,4.2755698e-08,8.78316496e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","195","Australia",145.4872,-16.2445,"1996-03-31 0:00:00","2007-03-12 13:30:00",3998.5625,10.955,30,0.1,22.6001917345727,191932,148555,"Tropical","195 - year_2",3.33862581623932e-08,2.61553264764344e-08,2.7223722e-08,6.6046676e-08,4.88530894350282e-08,4.13373804028317e-08,4.0792784e-08,8.74071086e-08,7.12049652643678e-08,6.55494656309705e-08,6.9970594e-08,1.040300586e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","195","Australia",145.4872,-16.2445,"1996-03-31 0:00:00","2007-03-12 13:30:00",3998.5625,10.955,30,0.1,22.6001917345727,191932,148555,"Tropical","195 - year_3",2.64821844570783e-08,2.00907758788478e-08,2.1451172e-08,5.03611416e-08,3.89619634954545e-08,3.1660316112542e-08,3.18121945e-08,7.28725131e-08,6.07454679461078e-08,5.41381003692009e-08,5.25491435e-08,9.84649898e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","195","Australia",145.4872,-16.2445,"1996-03-31 0:00:00","2007-03-12 13:30:00",3998.5625,10.955,30,0.1,22.6001917345727,191932,148555,"Tropical","195 - year_4",2.22973785073996e-08,1.63844049262195e-08,1.6408135e-08,4.49944544e-08,3.22978621949153e-08,2.56093067652512e-08,2.5461897e-08,6.09490985e-08,5.03070238607242e-08,4.383359981708e-08,4.5129938e-08,8.03240046e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","195","Australia",145.4872,-16.2445,"1996-03-31 0:00:00","2007-03-12 13:30:00",3998.5625,10.955,30,0.1,22.6001917345727,191932,148555,"Tropical","195 - year_5",2.363570405e-08,1.66629051044488e-08,1.65861445e-08,4.76909898e-08,3.54296811837916e-08,2.66027162584563e-08,2.617772e-08,7.696207e-08,5.40726208409091e-08,4.54961826831468e-08,4.4995734e-08,9.96790647000001e-08,1.46501075868421e-07,1.25132555542793e-07,1.21988938e-07,2.143047021e-07,2.11703298631579e-07,1.82147991015243e-07,1.95821512e-07,2.788514438e-07,2.92252667555556e-07,2.52787832528266e-07,2.33340049e-07,4.252690732e-07
"649","195","Australia",145.4872,-16.2445,"1996-03-31 0:00:00","2007-03-12 13:30:00",3998.5625,10.955,30,0.1,22.6001917345727,191932,148555,"Tropical","195 - year_6",2.65615365010646e-08,1.9330558845187e-08,1.964668e-08,5.56186174e-08,4.02328368108883e-08,3.08789314625298e-08,3.0257271e-08,8.32650914e-08,6.09835953398876e-08,5.20022707236591e-08,5.02781825e-08,1.11081927e-07,1.30834006134615e-07,1.1721958175985e-07,1.30701243e-07,2.141728289e-07,1.70597450269231e-07,1.54316707194674e-07,1.93844649e-07,2.37014153e-07,2.21405151666667e-07,2.0220095998617e-07,2.530974365e-07,3.029229877e-07
"650","195","Australia",145.4872,-16.2445,"1996-03-31 0:00:00","2007-03-12 13:30:00",3998.5625,10.955,30,0.1,22.6001917345727,191932,148555,"Tropical","195 - year_7",2.12953279665038e-08,1.68356796144852e-08,1.7293947e-08,4.23897066e-08,3.3853852477591e-08,2.87484560374136e-08,2.99590235e-08,5.99209189e-08,5.01778329497207e-08,4.56009511803652e-08,4.69205735e-08,8.42089926e-08,1.13607596788462e-07,1.08433674189622e-07,1.10326731e-07,1.53586872e-07,1.40444552115385e-07,1.36198630752621e-07,1.291446915e-07,1.92516712e-07,1.95452726166667e-07,1.89279785073839e-07,1.939782125e-07,2.58771015e-07
"651","195","Australia",145.4872,-16.2445,"1996-03-31 0:00:00","2007-03-12 13:30:00",3998.5625,10.955,30,0.1,22.6001917345727,191932,148555,"Tropical","195 - year_8",2.15651418572433e-08,1.61952378046326e-08,1.7278415e-08,4.25894525e-08,3.50423485343619e-08,2.85883726903709e-08,3.0994333e-08,6.16276296e-08,5.15748186366197e-08,4.5191464535566e-08,4.7032659e-08,8.49325546e-08,1.22256046769231e-07,1.15417683765376e-07,1.20694583e-07,1.815657165e-07,1.57480049846154e-07,1.50214873515089e-07,1.43676225e-07,2.42008005e-07,2.18393449333333e-07,2.12771556204433e-07,2.145463465e-07,2.988574403e-07
"652","195","Australia",145.4872,-16.2445,"1996-03-31 0:00:00","2007-03-12 13:30:00",3998.5625,10.955,30,0.1,22.6001917345727,191932,148555,"Tropical","195 - year_9",1.68731578579336e-08,1.36604410047172e-08,1.3975812e-08,3.16577474e-08,2.67946097912088e-08,2.32845518692753e-08,2.5158516e-08,4.69495176e-08,4.01551921985294e-08,3.67727039288089e-08,3.94935235e-08,6.1516629e-08,8.637457815e-08,8.39633054244905e-08,8.8538379e-08,1.073043304e-07,1.243080553e-07,1.20036103352171e-07,1.28347453e-07,1.592482552e-07,1.74024909e-07,1.63567029147576e-07,1.62464898e-07,2.454508384e-07
"653","197","Australia",141.9113,-10.6031,"2012-12-17 0:00:00","2017-12-04 0:00:00",1812.999769,4.967,10,1.9,65.4000988229346,261073,90331,"Tropical","197 - year_1",4.59345397891892e-08,3.27707557572228e-08,3.2820548e-08,9.42774712000001e-08,6.88531707984791e-08,5.15032594757818e-08,4.9232709e-08,1.475966286e-07,9.57741458029197e-08,8.10424743907015e-08,8.2438268e-08,1.723777688e-07,1.98602584863636e-07,1.8138417654019e-07,1.76144466e-07,3.081753108e-07,2.72534381181818e-07,2.56899557185989e-07,2.38129848e-07,4.04821886e-07,3.763794586e-07,3.6827972221141e-07,4.04821886e-07,4.531655234e-07
"654","197","Australia",141.9113,-10.6031,"2012-12-17 0:00:00","2017-12-04 0:00:00",1812.999769,4.967,10,1.9,65.4000988229346,261073,90331,"Tropical","197 - year_4",6.03260971151737e-08,4.12238704208666e-08,4.0352214e-08,1.583998198e-07,9.05219803148148e-08,6.89014984569471e-08,6.5754731e-08,2.004937947e-07,1.43666531459459e-07,1.22099915555832e-07,1.16142548e-07,2.661313214e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","197","Australia",141.9113,-10.6031,"2012-12-17 0:00:00","2017-12-04 0:00:00",1812.999769,4.967,10,1.9,65.4000988229346,261073,90331,"Tropical","197 - year_5",6.83704346566314e-08,4.25179781480528e-08,3.875888e-08,2.025382886e-07,1.14523644346903e-07,8.3539525264068e-08,7.4305857e-08,2.65437518e-07,1.64408092264026e-07,1.37705733631654e-07,1.40988112e-07,3.009107424e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","198","Australia",149.0319,-20.171,"2013-04-20 14:03:00","2017-03-02 0:00:00",1411.413935,3.867,10,1.6,6.15021279736279,203245,190745,"Subtropical","198 - year_1",2.59616051740891e-08,1.81361189925149e-08,1.830186e-08,5.43487448e-08,4.49926789509494e-08,3.58607648096846e-08,3.61587195e-08,7.87345165e-08,6.00918980216049e-08,5.12065928164453e-08,5.0329621e-08,1.047663555e-07,1.24172254346154e-07,1.13737734239131e-07,1.095291365e-07,1.717169314e-07,1.73191649e-07,1.62072381457107e-07,1.612616405e-07,2.448106965e-07,2.39827787666667e-07,2.30100185755467e-07,2.42618539e-07,3.439747158e-07
"657","198","Australia",149.0319,-20.171,"2013-04-20 14:03:00","2017-03-02 0:00:00",1411.413935,3.867,10,1.6,6.15021279736279,203245,190745,"Subtropical","198 - year_2",2.95426861896104e-08,2.1115331432138e-08,2.1363347e-08,6.94306460000001e-08,5.18097593269565e-08,4.38526125913831e-08,4.4744366e-08,9.24114938e-08,6.66036035780731e-08,5.90379592146719e-08,6.445296e-08,1.10517848e-07,1.19947535688889e-07,1.15122282632344e-07,1.18562301e-07,1.548859946e-07,1.4988449326087e-07,1.46309470200108e-07,1.50013884e-07,1.815887512e-07,1.89338858545455e-07,1.85668488153401e-07,1.98050739e-07,2.38955256e-07
